"dtaatualizacao","nomereduzido","nroempresa","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5","categoria_6","seqproduto","desccompleta","seqfornecedor","fornecedor","comprador","status_venda_loja","status_compra_cd","forma_abastecimento","estoque_minimo","estoque_maximo","embalagem_compra","embalagem_transferencia","embalagem_venda","qtdestoque","estoque_disponivel","medvdiageral","data_ult_venda","data_pr_entrada","data_ult_entrada","vda_m_3","vda_m_2","vda_m_1","vda_m_atual","qtdpedido","custo_m_bruto","ult_custo_bruto","ult_custo_liquido","vlr_tot_estoque","status_compra_loja","precovalidnormal","precovalidpromoc","seqequivalente","seqprodutobase","item_equiv","preco_monitor","chave","regional","mesmas_lojas","nomeajustado","cd","tipo","est_equivalente_est_tt","est_equivalente_pedido_tt","est_equivalente_status_compra","est_equivalente_vda_tt","est_equivalente_vda_tt_3m","est_equivalente_vda_tt_4m","mes","dia","ano","nome_mes","chave_cd","comparativo","est_cd","pedido_cd","status","chave_empresa","curva","est_vd_empresa_est_tt","est_vd_empresa_pedido_tt","est_vd_empresa_status_compra","est_vd_empresa_vda_tt","est_vd_empresa_vda_tt_4m","dt_pedido"
"2020-02-26","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,12.481,12.481,1.018667,"2020-02-25 00:00:00","2017-09-22 00:00:00","2020-02-20 00:00:00",44.072,42.718,21.876,14.172,0.0,36.7001,36.7001,36.7001,458.0539481,ATIVO,,,135099.0,,135099.0,,"2020-02-2631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,12.481,0.0,ATIVO,1.018667,78.766,122.838,2,26,2020,February,"2020-02-2697_Oba CD135099","2020-02-2697_Oba CD135099",,,,"2020-02-26135099",C,1537.804,0.0,ATIVO,190.2207979999999,11159.866,
"2020-03-28","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CEASA,0.0,0.0,1.0,1.0,1.0,15.54,15.54,0.551133,"2020-03-28 00:00:00","2018-11-08 00:00:00","2020-03-18 00:00:00",20.659,5.215,5.112,6.218,0.0,79.7217,79.7217,70.1546,1238.875218,ATIVO,169.9,0.0,20954.0,,20954.0,,"2020-03-2815_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,22.236,0.0,ATIVO,0.6028,10.722,42.10299999999999,3,28,2020,March,"2020-03-2897_Oba CD20954","2020-03-2897_Oba CD20954",,,,"2020-03-2820954",C,1602.596,20.0,ATIVO,56.383056,2061.817999999999,
"2019-12-16","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,26.0,26.0,3.9335329999999997,"2019-12-16 00:00:00","2018-05-23 00:00:00","2019-12-06 00:00:00",150.0,136.0,116.0,46.0,36.0,2.18,2.18,2.18,56.68,ATIVO,3.49,0.0,154626.0,,154626.0,,"2019-12-1633_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,26.0,36.0,ATIVO,3.9335329999999997,298.0,448.0,12,16,2019,December,"2019-12-1697_Oba CD154626","2019-12-1697_Oba CD154626",,,,"2019-12-16154626",B,1298.0,1104.0,ATIVO,145.134324,14444.0,"2020-07-06 12:13:34"
"2019-12-05","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97_OBA CD",PRODUCAO,ATIVO,ATIVO,Negociação direto Loja,432.0,432.0,12.0,12.0,1.0,300.0,216.0,11.166667,"2019-12-05 00:00:00","2016-05-21 00:00:00","2019-12-03 00:00:00",407.0,444.0,365.0,67.0,252.0,13.8776,13.8776,12.2122,4163.28,ATIVO,29.99,22.99,166764.0,,166764.0,,"2019-12-0509_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,216.0,252.0,ATIVO,11.166667,876.0,1283.0,12,5,2019,December,"2019-12-0597_Oba CD166764","2019-12-0597_Oba CD166764",1620.0,0.0,ATIVO,"2019-12-05166764",A,10162.0,5976.0,ATIVO,799.8014079999998,31872.0,"2020-07-02 21:25:16"
"2020-05-16","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,ATIVO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,22.0,22.0,1.166667,"2020-05-16 00:00:00","1900-01-01 00:00:00","2020-05-14 00:00:00",0.0,0.0,9.0,26.0,0.0,13.755,13.755,13.755,302.61,ATIVO,27.99,0.0,206026.0,,206026.0,,"2020-05-1615_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,22.0,0.0,ATIVO,1.166667,35.0,35.0,5,16,2020,May,"2020-05-1697_Oba CD206026","2020-05-1697_Oba CD206026",120.0,3600.0,ATIVO,"2020-05-16206026",D,5492.0,7608.0,ATIVO,83.65706600000001,2572.0,"2020-07-05 12:09:32"
"2020-02-06","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,6.0,6.0,6.0,6.0,1.0,42.0,42.0,0.2,"2020-02-04 00:00:00","2016-09-30 00:00:00","2019-09-29 00:00:00",4.0,5.0,5.0,1.0,0.0,65.7183,65.7183,65.7183,2760.1686,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-02-0609_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,42.0,0.0,ATIVO,0.2,11.0,15.0,2,6,2020,February,"2020-02-0697_Oba CD171769","2020-02-0697_Oba CD171769",42.0,0.0,ATIVO,"2020-02-06171769",B,808.0,84.0,ATIVO,7.887734,902.0,
"2020-01-25","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,46705.0,"97_OBA CD",IMPORTAÇÃO,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,73.0,73.0,2.8001,"2020-01-25 00:00:00","1900-01-01 00:00:00","2020-01-21 00:00:00",0.0,0.0,49.0,54.0,0.0,7.0204,7.0204,7.0204,512.4892,ATIVO,14.99,12.99,211471.0,,211471.0,,"2020-01-2533_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,73.0,0.0,ATIVO,2.8001,103.0,103.0,1,25,2020,January,"2020-01-2597_Oba CD211471","2020-01-2597_Oba CD211471",12888.0,0.0,ATIVO,"2020-01-25211471",B,30596.0,180.0,ATIVO,131.14027,4522.0,"2020-07-02 21:23:17"
"2019-10-24","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CEASA,0.0,0.0,1.0,1.0,1.0,5.471,5.471,0.934067,"2019-10-22 00:00:00","2018-11-08 00:00:00","2019-10-17 00:00:00",19.322,28.542,14.936,19.374,0.0,74.885,74.885,65.8984,409.695835,ATIVO,139.9,0.0,20954.0,,20954.0,,"2019-10-2415_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,5.471,0.0,ATIVO,0.934067,62.852,82.174,10,24,2019,October,"2019-10-2497_Oba CD20954","2019-10-2497_Oba CD20954",850.0,240.0,ATIVO,"2019-10-2420954",C,3896.953999999999,584.0,ATIVO,59.83720199999999,1583.046,
"2019-11-30","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Negociação direto Loja,0.0,0.0,1.0,1.0,1.0,10.954,10.954,1.388467,"2019-11-30 00:00:00","2017-09-22 00:00:00","2019-11-27 00:00:00",39.743,50.04,36.216,41.654,0.0,31.5726,31.5726,31.5726,345.8462604,ATIVO,49.99,0.0,135099.0,,135099.0,,"2019-11-3031_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,10.954,0.0,ATIVO,1.388467,127.91,167.653,11,30,2019,November,"2019-11-3097_Oba CD135099","2019-11-3097_Oba CD135099",,,,"2019-11-30135099",C,1239.544,0.0,ATIVO,225.624736,12691.05,
"2020-05-26","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97 - OBA CD",PRODUCAO,ATIVO,ATIVO,Abastecido pelo CD,480.0,480.0,12.0,12.0,1.0,459.0,435.0,19.3,"2020-05-26 00:00:00","2016-05-21 00:00:00","2020-05-26 00:00:00",548.0,695.0,677.0,493.0,36.0,13.8389,13.8389,12.1781,6352.0551,ATIVO,29.99,0.0,166764.0,,166764.0,,"2020-05-2609_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,435.0,36.0,ATIVO,19.3,1865.0,2413.0,5,26,2020,May,"2020-05-2697_Oba CD166764","2020-05-2697_Oba CD166764",2148.0,0.0,ATIVO,"2020-05-26166764",A,14788.0,1056.0,ATIVO,522.067936,52770.0,"2020-07-02 21:25:16"
"2020-04-06","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,9.521,9.521,1.3555,"2020-04-05 00:00:00","2017-09-22 00:00:00","2020-04-03 00:00:00",21.876,14.172,37.848,9.049,0.0,36.7,36.7,36.7,349.4207,ATIVO,59.99,0.0,135099.0,,135099.0,,"2020-04-0631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,9.521,0.0,ATIVO,1.3555,61.069,82.945,4,6,2020,April,"2020-04-0697_Oba CD135099","2020-04-0697_Oba CD135099",,,,"2020-04-06135099",C,1583.37,0.0,ATIVO,103.241638,8383.609999999999,
"2019-12-23","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,SP - CD/ DF - LOJA,660.0,660.0,6.0,6.0,1.0,718.0,597.0,22.333333,"2019-12-23 00:00:00","2012-10-29 00:00:00","2019-12-23 00:00:00",690.0,717.0,589.0,524.0,480.0,8.0605,8.0605,8.0605,5787.439,ATIVO,12.99,0.0,132623.0,,132623.0,,"2019-12-2311_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,597.0,480.0,ATIVO,22.333333,1830.0,2520.0,12,23,2019,December,"2019-12-2397_Oba CD132623","2019-12-2397_Oba CD132623",21127.0,0.0,ATIVO,"2019-12-23132623",A,90712.0,3564.0,ATIVO,824.6861279999999,94064.0,"2020-07-01 20:43:59"
"2020-05-18","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,48.0,48.0,12.0,12.0,1.0,43.0,43.0,2.666967,"2020-05-14 00:00:00","2018-05-23 00:00:00","2020-05-15 00:00:00",153.0,82.0,68.0,37.0,0.0,2.18,2.18,2.18,93.74,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-05-1833_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,43.0,0.0,ATIVO,2.666967,187.0,340.0,5,18,2020,May,"2020-05-1897_Oba CD154626","2020-05-1897_Oba CD154626",,,,"2020-05-18154626",B,1468.0,1032.0,ATIVO,125.60352,13972.0,"2020-07-06 12:13:34"
"2020-03-08","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,210.0,210.0,6.0,6.0,1.0,202.0,202.0,2.0003,"2020-03-08 00:00:00","2018-05-21 00:00:00","2020-03-06 00:00:00",245.0,38.0,51.0,20.0,6.0,21.6075,21.6075,15.3362,4364.715,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-03-0833_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,202.0,6.0,ATIVO,2.0003,109.0,354.0,3,8,2020,March,"2020-03-0897_Oba CD147822","2020-03-0897_Oba CD147822",1020.0,0.0,ATIVO,"2020-03-08147822",A,17202.0,444.0,ATIVO,180.4066,24120.0,"2020-07-08 19:15:26"
"2020-06-24","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,296166.0,MERBA,IMPORT RUBIA,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,33.0,33.0,2.7669,"2020-06-23 00:00:00","1900-01-01 00:00:00","2020-06-21 00:00:00",32.0,39.0,220.0,54.0,0.0,6.7562999999999995,6.7562999999999995,6.1493,222.9579,ATIVO,14.99,0.0,211471.0,,211471.0,,"2020-06-2433_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,33.0,0.0,ATIVO,2.7669,313.0,345.0,6,24,2020,June,"2020-06-2497_Oba CD211471","2020-06-2497_Oba CD211471",,,,"2020-06-24211471",B,2632.0,0.0,ATIVO,168.40432,18424.0,"2020-07-02 21:23:17"
"2019-12-24","46 - 302 Sud",46.0,ADEGA,VINHOS,TINTO,AFRICA DO SUL,BLEND,GARRAFA,204733.0,VHO AF SPIER DICOVER RED TTO 750ML,46705.0,"97_OBA CD",VALERIA,ATIVO,ATIVO,Abastecido pelo CD,6.0,6.0,6.0,6.0,1.0,6.0,6.0,0.0343,"2019-12-04 00:00:00","1900-01-01 00:00:00","2019-10-01 00:00:00",0.0,1.0,0.0,1.0,0.0,23.5988,23.5988,23.5988,141.5928,ATIVO,59.99,0.0,204733.0,,204733.0,,"2019-12-2446 - 302 Sud204733",Distrito Federal,Sim,"46 - 302 Sud","100-CD-DF",LOJA,6.0,0.0,ATIVO,0.0343,2.0,2.0,12,24,2019,December,"2019-12-24100-CD-DF204733","2019-12-24100-CD-DF204733",306.0,0.0,ATIVO,"2019-12-24204733",A,872.0,0.0,ATIVO,2.354066,144.0,"2020-07-04 18:21:10"
"2020-05-15","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,8.0,8.0,0.233333,"2020-05-15 00:00:00","2016-09-30 00:00:00","2020-05-09 00:00:00",3.0,11.0,1.0,6.0,0.0,59.8483,59.8483,35.8742,478.7864,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-05-1509_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,8.0,0.0,ATIVO,0.233333,18.0,21.0,5,15,2020,May,"2020-05-1597_Oba CD171769","2020-05-1597_Oba CD171769",120.0,0.0,ATIVO,"2020-05-15171769",B,846.0,12.0,ATIVO,16.524212,1118.0,
"2020-01-26","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,6.0,6.0,6.0,6.0,1.0,44.0,44.0,0.133333,"2020-01-21 00:00:00","2016-09-30 00:00:00","2019-09-29 00:00:00",23.0,4.0,5.0,4.0,0.0,65.7183,65.7183,65.7183,2891.6052,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-01-2609_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,44.0,0.0,ATIVO,0.133333,13.0,36.0,1,26,2020,January,"2020-01-2697_Oba CD171769","2020-01-2697_Oba CD171769",102.0,0.0,ATIVO,"2020-01-26171769",B,980.0,0.0,ATIVO,8.020665999999999,1146.0,
"2020-02-12","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,6.0,6.0,6.0,6.0,1.0,42.0,42.0,0.133333,"2020-02-04 00:00:00","2016-09-30 00:00:00","2019-09-29 00:00:00",4.0,5.0,5.0,1.0,0.0,65.7183,65.7183,65.7183,2760.1686,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-02-1209_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,42.0,0.0,ATIVO,0.133333,11.0,15.0,2,12,2020,February,"2020-02-1297_Oba CD171769","2020-02-1297_Oba CD171769",42.0,0.0,ATIVO,"2020-02-12171769",B,824.0,12.0,ATIVO,8.02113,958.0,
"2020-06-08","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,296166.0,MERBA,IMPORT RUBIA,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,78.0,78.0,7.3335,"2020-06-08 00:00:00","1900-01-01 00:00:00","2020-06-08 00:00:00",32.0,39.0,220.0,13.0,0.0,6.7562999999999995,6.7562999999999995,6.1493,526.9914,ATIVO,14.99,0.0,211471.0,,211471.0,,"2020-06-0833_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,78.0,0.0,ATIVO,7.3335,272.0,304.0,6,8,2020,June,"2020-06-0897_Oba CD211471","2020-06-0897_Oba CD211471",72.0,0.0,ATIVO,"2020-06-08211471",B,4844.0,180.0,ATIVO,246.871734,16072.0,"2020-07-02 21:23:17"
"2020-06-19","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,ATIVO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,22.0,22.0,2.7,"2020-06-19 00:00:00","1900-01-01 00:00:00","2020-06-19 00:00:00",0.0,9.0,63.0,62.0,0.0,13.755,13.755,13.755,302.61,ATIVO,27.99,27.99,206026.0,,206026.0,,"2020-06-1915_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,22.0,0.0,ATIVO,2.7,134.0,134.0,6,19,2020,June,"2020-06-1997_Oba CD206026","2020-06-1997_Oba CD206026",0.0,3000.0,ATIVO,"2020-06-19206026",D,6312.0,7740.0,ATIVO,257.415382,10270.0,"2020-07-05 12:09:32"
"2020-01-10","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,SP - CD/ DF - LOJA,540.0,540.0,6.0,6.0,1.0,679.0,678.0,24.8,"2020-01-10 00:00:00","2012-10-29 00:00:00","2019-12-27 00:00:00",717.0,589.0,794.0,166.0,0.0,8.0472,8.0472,8.0472,5464.0488,ATIVO,12.99,0.0,132623.0,,132623.0,,"2020-01-1011_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,678.0,0.0,ATIVO,24.8,1549.0,2266.0,1,10,2020,January,"2020-01-1097_Oba CD132623","2020-01-1097_Oba CD132623",14408.0,0.0,ATIVO,"2020-01-10132623",A,75930.0,1980.0,ATIVO,924.0016640000001,80712.0,"2020-07-01 20:43:59"
"2020-03-01","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,296166.0,MERBA,IMPORTAÇÃO,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,75.0,75.0,3.566767,"2020-03-01 00:00:00","1900-01-01 00:00:00","2020-02-27 00:00:00",49.0,63.0,101.0,5.0,0.0,7.0049,7.0049,7.0049,525.3675,ATIVO,14.99,0.0,211471.0,,211471.0,,"2020-03-0133_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,75.0,0.0,ATIVO,3.566767,169.0,218.0,3,1,2020,March,"2020-03-0197_Oba CD211471","2020-03-0197_Oba CD211471",9108.0,0.0,ATIVO,"2020-03-01211471",B,23776.0,504.0,ATIVO,135.27527,9906.0,"2020-07-02 21:23:17"
"2020-06-25","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,48.0,48.0,24.0,24.0,1.0,140.0,140.0,0.8,"2020-06-23 00:00:00","1900-01-01 00:00:00","2020-01-21 00:00:00",20.0,24.0,51.0,11.0,0.0,6.6731,6.6731,6.6731,934.234,ATIVO,14.99,0.0,206777.0,,206777.0,,"2020-06-2515_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,140.0,0.0,ATIVO,0.8,86.0,106.0,6,25,2020,June,"2020-06-2597_Oba CD206777","2020-06-2597_Oba CD206777",0.0,0.0,ATIVO,"2020-06-25206777",B,10772.0,0.0,ATIVO,59.548466,7212.0,
"2020-01-26","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,696.0,696.0,24.0,24.0,1.0,2077.0,2018.0,93.533333,"2020-01-26 00:00:00","2016-09-02 00:00:00","2019-12-30 00:00:00",2767.0,3252.0,3657.0,1849.0,0.0,3.7678000000000003,3.7678000000000003,3.7678000000000003,7825.7206,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-01-2626_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,2018.0,0.0,ATIVO,93.533333,8758.0,11525.0,1,26,2020,January,"2020-01-2697_Oba CD171369","2020-01-2697_Oba CD171369",15816.0,0.0,ATIVO,"2020-01-26171369",A,110562.0,4704.0,ATIVO,2917.001602,324694.0,"2020-07-01 20:43:59"
"2019-11-06","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,19.0,19.0,4.3334,"2019-11-06 00:00:00","2018-05-23 00:00:00","2019-11-01 00:00:00",149.0,150.0,136.0,10.0,24.0,2.18,2.18,2.18,41.42,ATIVO,3.49,0.0,154626.0,,154626.0,,"2019-11-0633_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,19.0,24.0,ATIVO,4.3334,296.0,445.0,11,6,2019,November,"2019-11-0697_Oba CD154626","2019-11-0697_Oba CD154626",,,,"2019-11-06154626",B,1446.0,468.0,ATIVO,146.473386,12886.0,"2020-07-06 12:13:34"
"2019-12-22","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,24.0,24.0,24.0,24.0,1.0,21.0,21.0,0.130435,"2019-12-13 00:00:00","1900-01-01 00:00:00","2019-11-29 00:00:00",0.0,0.0,0.0,3.0,0.0,6.7333,6.7333,6.7333,141.3993,ATIVO,14.99,0.0,206777.0,,206777.0,,"2019-12-2215_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,21.0,0.0,ATIVO,0.130435,3.0,3.0,12,22,2019,December,"2019-12-2297_Oba CD206777","2019-12-2297_Oba CD206777",1104.0,0.0,ATIVO,"2019-12-22206777",B,3868.0,256.0,ATIVO,24.69233,2134.0,
"2020-03-22","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,13.0,13.0,0.333333,"2020-03-20 00:00:00","2016-09-30 00:00:00","2020-02-04 00:00:00",5.0,5.0,3.0,9.0,0.0,65.7183,65.7183,32.552,854.3379,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-03-2209_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,13.0,0.0,ATIVO,0.333333,17.0,22.0,3,22,2020,March,"2020-03-2297_Oba CD171769","2020-03-2297_Oba CD171769",36.0,0.0,ATIVO,"2020-03-22171769",B,402.0,36.0,ATIVO,11.81953,990.0,
